Employee ID,Burn Rate
fffe31003300390039003000,0.6649990519224488
fffe31003300310037003800,0.3967656067209092
fffe33003400380035003900,0.45502886335730436
fffe3100370039003200,0.4071765184015266
fffe32003600390036003700,0.5595721887996504
fffe3600390032003200,0.6104060508846768
fffe3600370032003200,0.3728836716973873
fffe32003900390030003000,0.72293557100846
fffe3100370031003000,0.6459487855188207
fffe31003500320037003600,0.47566480653239773
fffe3400370031003100,0.4219690590907503
fffe32003800300035003300,0.3422426442297428
fffe31003700380037003700,0.3813717301714561
fffe33003400300038003900,0.6639708426076091
fffe33003100300039003600,0.7082180544974668
fffe33003400380038003300,0.5940786287524632
fffe33003400310032003500,0.6577815691011283
fffe33003400360032003000,0.8723256047928379
fffe32003800360033003400,0.28477265108306177
fffe3600350031003700,0.503977432281175
fffe3200310033003500,0.39068736367389734
fffe370039003500,0.24631370195236899
fffe32003500340036003200,0.5180345299740289
fffe360038003200,0.6679126744370469
fffe31003800300039003900,0.6639708426076091
fffe32003500310034003200,0.4319202299759553
fffe33003100320039003300,0.5366143560180042
fffe33003000330034003700,0.36858989606039055
fffe32003500310039003300,0.34197446252463026
fffe31003500310033003200,0.40399194863894594
fffe31003900320038003800,0.4550266202053471
fffe31003400340039003000,0.893419065744762
fffe390033003000,0.4269511574541761
fffe3700360033003400,0.09029960603565629
fffe31003700390034003900,0.21226375571017866
fffe31003700360035003900,0.68107847050953
fffe31003200370037003900,0.4251711958145883
fffe31003400310038003500,0.38228886155161523
fffe32003200370033003000,0.48762606597926844
fffe31003300320036003300,0.34640678909434297
fffe3900390034003600,0.6776908201640983
fffe32003300310032003600,0.3175120491075525
fffe3500360039003300,0.8926074839977489
fffe3700340039003900,0.7703149319257032
fffe31003400370032003200,0.3049070526595722
fffe360032003200,0.2574755996796821
fffe33003100340030003600,0.6483920439477298
fffe31003500300037003700,0.3121870873142154
fffe31003600390038003800,0.37297475686056525
fffe33003300360030003500,0.5584512341160688
fffe3900380030003300,0.3391992704465353
