Employee ID,Burn Rate
fffe31003300390039003000,0.5793826984126984
fffe31003300310037003800,0.3636060515873016
fffe33003400380035003900,0.4071826948248764
fffe3100370039003200,0.36396458333333326
fffe32003600390036003700,0.4798971604784104
fffe3600390032003200,0.49087844210635423
fffe3600370032003200,0.2701208333333333
fffe32003900390030003000,0.6827414285714286
fffe3100370031003000,0.5927879670329671
fffe31003500320037003600,0.43607301508755264
fffe3400370031003100,0.32158100649350657
fffe32003800300035003300,0.34720882936507935
fffe31003700380037003700,0.39093777958152964
fffe33003400300038003900,0.5716415404040404
fffe33003100300039003600,0.6039689285714286
fffe33003400380038003300,0.5667727369852369
fffe33003400310032003500,0.5241844264069264
fffe33003400360032003000,0.8040233333333332
fffe32003800360033003400,0.2642614880952381
fffe3600350031003700,0.45790523809523814
fffe3200310033003500,0.3973867316017315
fffe370039003500,0.2205990476190477
fffe32003500340036003200,0.4895778084415585
fffe360038003200,0.5452180627705627
fffe31003800300039003900,0.5036783333333333
fffe32003500310034003200,0.34179871392496397
fffe33003100320039003300,0.49967838140273907
fffe33003000330034003700,0.2995256833444333
fffe32003500310039003300,0.3482691758241759
fffe31003500310033003200,0.30740607142857146
fffe31003900320038003800,0.42621459249084237
fffe31003400340039003000,0.8964041666666671
fffe390033003000,0.3971624206349207
fffe3700360033003400,0.0
fffe31003700390034003900,0.1640455952380952
fffe31003700360035003900,0.6534240667747285
fffe31003200370037003900,0.39444547619047626
fffe31003400310038003500,0.3616996031746032
fffe32003200370033003000,0.4013221392496393
fffe31003300320036003300,0.35910601190476193
fffe3900390034003600,0.6288867857142857
fffe32003300310032003600,0.21991405150405152
fffe3500360039003300,0.9618033333333332
fffe3700340039003900,0.6647100396825397
fffe31003400370032003200,0.3266655952380952
fffe360032003200,0.21504566079753587
fffe33003100340030003600,0.6818238762626262
fffe31003500300037003700,0.2552662920168067
fffe31003600390038003800,0.34838939010529374
fffe33003300360030003500,0.5415474639249638
fffe3900380030003300,0.33996484668109667
fffe31003700330034003500,0.3993582477025898
fffe31003500360036003900,0.3078512554112553
fffe3200380033003100,0.6196798291985791
fffe3900360033003900,0.6777985173160173
fffe33003000370031003200,0.6543164087301588
fffe32003700370036003200,0.22351154761904762
fffe31003400320034003300,0.4190812017994229
fffe32003600360034003200,0.23608333333333328
fffe32003700380035003100,0.722489117826618
fffe31003400350034003200,0.2121
fffe31003000320038003200,0.5425739667970918
fffe32003400300030003800,0.5068942857142856
fffe32003600320038003300,0.4031040025252526
fffe3300340035003700,0.3373133531746032
fffe31003900320032003000,0.36528934523809525
fffe3300370032003100,0.3228415995115996
fffe33003300350038003900,0.17363035714285716
fffe32003900360038003700,0.2226839701865902
fffe3100380033003400,0.558161236957487
fffe3900390032003500,0.16029519230769232
fffe32003200320035003600,0.24622494213839993
fffe32003700380031003900,0.1518280086580087
fffe3400330034003000,0.41393722222222223
fffe33003300380035003400,0.2513860256410257
fffe3300380034003000,0.5662561904761906
fffe32003500360039003200,0.6078739695027197
fffe31003700360038003600,0.4071826948248764
fffe33003300370036003200,0.6648006837606837
fffe3200340039003500,0.5185582142857142
fffe3600300036003500,0.6796023910811411
fffe31003300370032003000,0.5753054166666667
fffe3700360036003700,0.6020782593795093
fffe33003200390030003200,0.08571065476190479
fffe31003500340035003100,0.5850603223969013
fffe33003000350035003300,0.03152833333333334
fffe31003400300036003000,0.6737578174603175
fffe31003700330035003200,0.4524353205459252
fffe33003000320032003400,0.4119343985676178
fffe32003300350034003700,0.21975261904761903
fffe32003200340034003400,0.3374175
fffe3800380035003100,0.16557920634920634
fffe33003100310039003900,0.5913407264957264
fffe3700330032003300,0.38652718253968266
fffe32003300390033003900,0.5129722582972583
fffe31003500370037003700,0.31603047619047603
fffe32003000310035003500,0.2659125
fffe38003200,0.8020447619047618
fffe31003900310032003600,0.6991838095238095
fffe32003200320039003900,0.21652458333333333
fffe33003000360035003200,0.40233394300144304
fffe33003100390031003800,0.6366303715728716
fffe32003800360031003400,0.6854981565656564
fffe32003300320034003300,0.6749244920539985
fffe3800330032003400,0.4275348003751583
